MAE 1 6
MAE 1 7
MAE 1 9
MAE 1 11
MAE 1 13
MAE 1 17
MAE 1 19
MAE 1 20
MAE 6 1
MAE 6 2
MAE 6 4
MAE 6 5
MAE 6 7
MAE 6 8
MAE 6 9
MAE 6 10
MAE 6 11
MAE 6 12
MAE 6 13
MAE 6 14
MAE 6 17
MAE 6 18
MAE 6 19
MAE 6 20
MAE 8 6
MAE 9 6
MAE 9 7
MAE 10 6
MAE 13 6
MAE 17 6
MAE 17 7
MAE 19 6
MAE 19 7
SAE 17 6 15
SAE 17 6 11
SAE 17 6 3
SAE 17 6 5
SAE 17 6 7
SAE 17 7 16
SAE 17 7 4
SAE 17 7 20
SAE 17 7 18
SAE 17 7 12
SAE 17 7 14
SAE 17 7 15
SAE 17 7 11
SAE 17 7 3
SAE 17 7 5
SAE 17 8 16
SAE 17 8 4
SAE 17 8 20
SAE 17 8 18
SAE 17 8 12
SAE 17 8 14
SAE 17 8 15
SAE 17 8 11
SAE 17 8 3
SAE 17 8 5
SAE 17 8 7
SAE 17 9 16
SAE 17 9 4
SAE 17 9 20
SAE 17 9 18
SAE 17 9 12
SAE 17 9 14
SAE 17 9 15
SAE 17 9 11
SAE 17 9 3
SAE 17 9 5
SAE 17 9 7
SAE 17 10 16
SAE 17 10 4
SAE 17 10 20
SAE 17 10 18
SAE 17 10 12
SAE 17 10 14
SAE 17 10 15
SAE 17 10 11
SAE 17 10 3
SAE 17 10 5
SAE 17 10 7
SAE 17 11 16
SAE 17 11 4
SAE 17 11 20
SAE 17 11 18
SAE 17 11 12
SAE 17 11 14
SAE 17 11 15
SAE 17 11 3
SAE 17 11 5
SAE 17 11 7
SAE 17 12 16
SAE 17 12 4
SAE 17 12 20
SAE 17 12 18
SAE 17 12 14
SAE 17 12 15
SAE 17 12 11
SAE 17 12 3
SAE 17 12 5
SAE 17 12 7
SAE 17 13 16
SAE 17 13 4
SAE 17 13 20
SAE 17 13 18
SAE 17 13 12
SAE 17 13 14
SAE 17 13 15
SAE 17 13 11
SAE 17 13 3
SAE 17 13 5
SAE 17 13 7
SAE 17 14 16
SAE 17 14 4
SAE 17 14 20
SAE 17 14 18
SAE 17 14 12
SAE 17 14 15
SAE 17 14 11
SAE 17 14 3
SAE 17 14 5
SAE 17 14 7
SAE 17 18 16
SAE 17 18 4
SAE 17 18 20
SAE 17 18 12
SAE 17 18 14
SAE 17 18 15
SAE 17 18 11
SAE 17 18 3
SAE 17 18 5
SAE 17 18 7
SAE 19 1 16
SAE 19 1 4
SAE 19 1 20
SAE 19 1 18
SAE 19 1 12
SAE 19 1 14
SAE 19 1 15
SAE 19 1 11
SAE 19 1 3
SAE 19 1 5
SAE 19 1 7
SAE 19 6 16
SAE 19 6 4
SAE 19 6 20
SAE 19 6 18
SAE 19 6 12
SAE 19 6 14
SAE 19 6 15
SAE 19 6 11
SAE 19 6 3
SAE 19 6 5
SAE 19 6 7
SAE 19 7 16
SAE 19 7 4
SAE 19 7 20
SAE 19 7 18
SAE 19 7 12
SAE 19 7 14
SAE 19 7 15
SAE 19 7 11
SAE 19 7 3
SAE 19 7 5
SAE 19 11 16
SAE 19 11 4
SAE 19 11 20
SAE 19 11 18
SAE 19 11 12
SAE 19 11 14
SAE 19 11 15
SAE 19 11 3
SAE 19 11 5
SAE 19 11 7
SAE 19 16 4
SAE 19 16 20
SAE 19 16 18
SAE 19 16 12
SAE 19 16 14
SAE 19 16 15
SAE 19 16 11
SAE 19 16 3
SAE 19 16 5
SAE 19 16 7
SAE 19 20 16
SAE 19 20 4
SAE 19 20 18
SAE 19 20 12
SAE 19 20 14
SAE 19 20 15
SAE 19 20 11
SAE 19 20 3
SAE 19 20 5
SAE 19 20 7
